company_id,name
1142,DISNEY JUNIOR MINNIE
1142,PEEPS
1142,RICK AND MORTY
1142,SHOPKINS
1142,WARNER BROS DC COMICS
1142,WARNER BROS DC SUICIDE SQUAD
1148,Seche Vite
1142,Nickelodeon
1142,WARNER BROS. SUICIDE SQUAD
1202,Wahl Home Products
1204,HUDA BEAUTY
301,BEAUTE DES MAINS
301,SEBO VEGETAL
908,Rituals
301,ELIXIR JEUNESSE
91,MERLE NORMAN
1207,HUDA BEAUTY
1209,Honest Beauty
1210,Tatcha
1196,SOM�RFIELD
1212,Frozen/Minnie/Trolls
1031,LIP GEL MAGIC
1214,OSEA
373,PARFUMS GIVENCHY
1076,laneige
301,COULEUR NATURE 3
1215,Fresh
1051,NUDESTIX 
1189,CoverFX
1163,Kaja
301,Solaire Peau Parfaite
301,Hydra V�g�tal
1206,ACQUA DI PARMA
1217,HelloBody
189,Biore
1213,Too Faced Cosmetics
1051,NUDESTIX
1218,ZOEVA
1220,THE FACE SHOP
1221,GENERIC
191,Benefit Cosmetics 
1226,just 4 girls
1226,Just 4 Girls
1222,Sahajan
1226,JUST 4 GIRLS
546,L.A. GIRL
1228,PAUL  &  JOE
328,Parfums Christain Dior
1076,Arituam
1231,MAKE UP FOR EVER
1229,Color-Perfecting Shampoo Honey Reflections
864,TK
1239,Flickable
1241,Perricone MD
1236,Farmaceutici Dottor Ciccarelli
1236,Farmaceutici Dottor Ciccarelli 
446,Farmaceutici Dottor Ciccarelli  
244,L�OCCITANE EN PROVENCE
69,Christina Aguilera
69,Paul Sebastian
69,Shawn Mendes
1242,Too Faced Cosmetics
1242,Too Faced Cosemtics 
1242,Too Faced Cosmetics 
1092,Solimo
1154,Charlotte Tilbury 
301,WHITE BOTANICAL
1220,VDL
1229,NATURAL PIGMA
1244,Pure Cosmetics
1076,Amorepacific
1076,Amorepacific 
1076,Happybath
1245,Mirabella
886,OLE HENRIKSEN
1246,MDNA SKIN
301,COLLECTION NOEL 1
1228,ALBION
1250,SUN CHEMICAL
301,RICHE CR�ME
1250,DURLIN
224,"tarte, inc."
1245,Mirbella
1255,Dollar Shave Club
1254,Grecian
1256,eSalon
1257,beautyblender
1259,Yanbal
1261,REZA be obsessed
1262,Titanium dioxide
1263,Moisture Plus
1268,System Hinoki
1266,Le Mieux
1142,DISNEY 
1142,NICKELODEON
1142,NICKELODEON 
1142,MARVEL 
1142,GBG BEAUTY
1273,WhiskLotion
1273,WhiskPower
1271,Forever
1198,Skintimate
1198,Skintimate 
1198,Edge
1198,Schick
1142,WOWWEE
23,American Crew
1142,CANDY COLOR
1142,TOKIDOI
1198,Banana Boat
1142,GIRL SCOUTS
1142,DISNEY
1198,Wet Ones
1274,Burt's Bees
1273,WhiskCare
1198,Hawaiian Tropic
1277,Black Opal
1279,Your Name Professional Brands
1280,Nickelodeon
23,Cr�me of Nature
23,CUTEX
23,CND
1271,Sonya  
23,LOTTA BODY
23,Elizabeth Arden
23,d:fi
1271,Sonya 
23,REVLON
23,Revlon Professional
23,Orofluido
1142,Claire's
1142,HOT TOPIC
1142,TV online store / COSTUME AGENT
1142,TOKIDOKI 
1142,NICKLELODEON PAW PATROL
1270,Shikai
23,Roux
1289,Instanatural LLC
1292,Pharmco Skincare Labs
1277,STYLE EDIT
1277,EVERPO
1277,HUSH
12,Celavive
76,Aqua-Onyx
76,Aqua-Black Magic
76,Aqua-Eskimo Gray
76,Aqua-Ebony Brown
76,Aqua-Ultra Black
1248,MEISHOKU
1031,JILL STUART
1282,INGLOT
76,Aqua-Midnight Black
76,Aqua-Charcoal
76,Aqua-Halo Denim
76,Aqua-Steel Gray
76,Aqua-Espresso
76,Aqua-Cashmere
76,Aqua-Eboni Express
76,Aqua-Cappuccino
76,Aqua-Dark Brown Areola
76,Aqua-Medium Brown Areola
76,Aqua-Auburn
76,Aqua-Taupe
76,Aqua-Chocolate Truffle
76,Aqua-Classic Brown
76,Aqua-Autumn Gold
76,Aqua-Latte
76,Aqua-Hazelnut
76,Aqua-Brown Areola
76,Aqua-Caramel Areola
76,Aqua-Beautiful Blonde
76,Aqua-Sandalwood
76,Aqua-Br�ve
76,Aqua-Cr�me Latte
76,Aqua-Sahara
76,Aqua-Halo Brown
76,Aqua-Halo Taupe
76,Aqua-Lighten-Up!
76,Aqua-Upscale Brown
1276,duri
76,Aqua-Dark Coffee
76,Aqua-Mochachino
76,Aqua-Navajo Brown
76,Aqua-Dark Toffee
301,ANTI AGE GLOBAL
1272,Dazzle Dry
76,Aqua-Milk Chocolate
76,Aqua-Rich Brown
76,Aqua-Copper
76,Aqua-Pecan
76,Aqua-Golden Honey
76,Aqua-NON-Violets
76,Aqua-Gold Yellow
76,Aqua-Yellow Olive Mod
76,Aqua-24 Carat Modifier
76,Aqua-Flesh Areola
76,Aqua-Honey Areola
76,Aqua-Sand Areola
76,Aqua-Nude Areola
76,Aqua-Desert Beige Mod
76,Aqua-Beige Areola
76,Aqua-Light Salmon Areola
76,Aqua-Mocha Areola
76,Aqua-Light Brown Areola
76,Aqua-Pink Sand Areola
76,Aqua-Ruby Red
76,Aqua-Candy Apple Red
76,Aqua-Autumn
76,Aqua-Country Mauve
76,Aqua-Darkenalf
76,Aqua-Strawberries and Cr�am 
76,Aqua-Rose Petal
76,Aqua-Indian Earth
76,Aqua-Caribbean Mod
76,Aqua-Mauve
76,Aqua-Sedona
76,Aqua-Valentine Kiss
76,Aqua-Pink Orchid
76,Aqua-Raspberry Cr�me
76,Aqua-UN-Grey
76,Aqua-Mango
76,Aqua-Neon Orange Mod
76,Aqua-Gray Vanish
76,Aqua-Olive Mod
76,Aqua-Brow Mod
76,Aqua-Halo Forest
76,Aqua-Halo Khaki
1301,Ultimate Face Professional
1163,(do not use)
76,Aqua-Breezy Blonde 
76,Aqua-Amethyst
76,Aqua-Rose Areola
76,Aqua-Pink
76,Aqua-Blush Areola
76,Aqua-Berry Ice Tea Areola
76,Aqua-Montana Pink
76,Aqua-Old Rose Areola
76,Aqua-Areola Base
76,Aqua-Maple Mocha Areola
23,Sinful Colors
1268,System Hinoki Professional
1268,Sorbie USA
23,SINFUL COLORS
301,PEAU PARFAITE
1305,Bodyography
1163,PONY EFFECT
1305,Bodyography SKIN
1305,Crack Hair Fix
1305,ProRituals
1305,Moods
1305,Mr. Pumice
1305,(re)Fresh
1163,I'M MEME
1163,PONY
1163,nooni
76,Micro Colors
76,Forever Lips
76,Forever Areola & Skin
76,Forever Modifiers & Additives
76,Forever Eyes
76,Forever Brows
23,Revlon 
76,Image
76,H2O
1267,CVS Rapid Protection Toothpaste
1267,Dollar General Fresh Mint
1267,Rite Aid Rapid Repair
1267,CVS ProEnamel
1267,Natural White Enamel Guard
1267,Equate Enamel Guard
1267,Ahold Care One Pro
1267,CVS Enamel Guard
1267,HEB ProEnamel
1267,Rite Aid Enamel Guard
1267,Topco Sensitive
1267,Meijer Enamel Alpine Toothpaste
1267,HEB Restore & Defend
1267,Kroger Gentle Whitening
1267,CVS Restore & Defend
1267,Dollar General Enamel Guard
1267,Albertsons Enamel Alpine
1267,CVS Dry Mouth
1267,HEB Children's Toothpaste
1267,Meijer Dry Mouth
1267,Ahold Care One Toothpaste
1267,HEB Dry Mouth TP
1267,CVS Extra Whitening Toothpaste
1267,Ahold Dry Mouth
1267,Kroger Extra Whitening Toothpaste
1267,HEB-  Multi Action
1267,Meijer Extra Whitening Toothpaste
1267,CVS Restore and Defend
1267,HEB Sensitive Toothpaste
1267,Topco Sensitive Toothpaste
1267,DG- Repair & Protect
1267,Rite Aid Sensitive Toothpaste
1267,HEB Repair and Protect
1267,Wakefern Sensitive Toothpaste
1267,Meijers Whitening
1267,Big Lots Sound Body Sensitive Toothpaste
1267,CVS Pro Defense
1267,Equate Sensitive Toothpaste
1267,Rite Aid Pro Defense
1267,Dollar General Extra Sensitive Toothpaste
1267,Albertsons Sensitive Toothpaste
1267,Family Dollar Sensitive Toothpaste
1267,CVS Strong and Bright
1267,Ahold Care One Fresh Mint
1267,NW Extreme Sensitive
1267,CVS Fresh Mint Toothpaste
1267,Meijer Fresh Mint Sensitive Toothpaste
1267,CDMA Sensitive Extra
1267,Topco Sensitive Fresh Mint
1267,NW Ext Sens T/P 4.5z/12
76,Micro Edge
76,Li Scalp
76,Artist Signature Series
1306,Chapstick
23,FLESH
1310,Sonoma
201,Hallmark
1306,ChapStick
1306,ChapStick 
23,CREATIVE NAIL DESIGN
1313,COLBERT+
171,Philosophy
171,Sally Hansen 
171,Philosophy 
834, Moodmatcher
834,SkinLab Lift & Firm
834,SkinLab Revitalize & Hydrate
834,Moodmatcher
23,Flesh
23,Colorstay 
23,OROFLUIDO 
23,Colorstay
23,Photoready
23,COLORSTAY
245,Colgate Essentials
245,Colgate Total
23,ALMAY
23,Sinful Colors 
23,Pure Ice 
23,Sinful 
171,Coty 
1316,Ultraceuticals
1311,Sunkissed
164,Palladio 
1317,Null BB Cream
1317,Null After Shave Lotion
1317,MENS NULL Face Wash
1317,MENS NULL Hair Remover Cream
171,Clairol 
301,MY GREEN SUMMER
164,PALLADIO
1163,kaja
421,BoaVida 
1321,Giovanni
1309,PetLab Extractos
171,Bottega Veneta
1035,Entity Nudite
1035, Entity Nudite
347,Hard Candy 
926,ORLY
926,Orly
1035,Artistic
373,KENZO
77,The Body Shop International Limited
550,Neoteric Cosmetics
1046,Walt Disney Parks and Resorts
749,Que Bella 
556,PINK Moisturizing Cream Body Wash
1335,Home Health
1335,Nature's Bounty
1338,Oasis Ultra Hydrating Cream
1338,Waterbright Illuminating Serum
328,Parfums Christian DIor
1334,Simple Truth
23,Revlon Photoready
91,"MERLE NORMAN COSMETICS, INC. "
23,Revlonso
23,REVLON PHOTOREADY
84,bare Minerals
84,bare Minerals 
23,Revlon CS
23,Revlon Flesh
23,Revlon PR
1076,Innisfree 
1076, Innisfree 
1076,innisfree
171,Rimmel
86,MY BLACK IS BEAUTIFUL HYDRATING SHAMPOO
171,Rimmel 
395,HERBALIFE
1341,Isehan
1341,ISEHAN
1341,Club
1341,Mocchi Skin
1341,rinRen
1076,Espoir
395,Herbalife
1076,espoir
1076,231170002
290,Arbonne 
973,Schwarzkopf Got2b 
973,Schwarzkopf Got2b
1035,Gelish
1339,Moon (BHG)
1035,Morgan Taylor 
1346,Oribe
1035,Morgan Taylor
1347,IGXO
1035,Red Carpet Manicure
1349,GOKOS
171,Covergirl 
954,Neutrogena 
171,CoverGirl
84,bareMinerals 
954,Aveeno
954,Johnson's Baby 
954,Clean & Clear
67,BAXTER OF CALIFORNIA
954,Aveeno 
954,Clean & Clear 
1341,K-Palette
1341,Cosmetic Heart
1341,Tokiwa
1332,Stila Cosmetics
1076,Sulwhasoo
171,Covergirl
1341,Leanani
1341,Dazzle Carat 
1341,Dazzle Carat
1341,K-Palette 
1341,K-palette
1341,BANDAI
1341,BAMDAI
1342,SKIN REPUBLIC
1088,Masque Bar
1088,Kiss & Tell
1088,Masque Bar Fantasy
1088,Pretty Animalz
1088,iN.gredients
1332,Stila Styles LLC
171,Rimmel London
171,Rimmel London 
301,WINTER COLLECTION
562,YourGoodSkin
1341,BANDAI 
1341,AVANCE
1341,Streal
1341,Shizendo
1341,TADA
1341,Fits
1341,msh
1341,She-Style 
1341,She Style 
1341,Stella Seed 
1341,Aqua Cube 
1341,Aqua Cube
1341,Aqua cube
1352,"SanMedica International, LLC"
171,Wella
1341,Candy Doll
1341,Ai-Kei 
1341,Chacott 
1341,Chacott
1341,Chaccott
1341,COW BRAND 
1341,COW BRAND
1341,MARNA COSMETICS 
1341,MARNA COSMETICS
1341,Health Beauty 
1341,Health Beauty Lab 
1341,Honyaradoh 
1341,HonyaraDoh
1341,Kiku-Masamune 
1341,Kikumasamune Sake
1341,JAY WALKER 
1341,The sky 
1341,C�ELLA 
1341,Chezmoi
1341,RBP 
1341,Happy Price
1341,Happy Price 
1341,R7
1341,napla 
1341,Celeb 
365,ZO Skin Health 
1341,Celeb
1341,FRAGRANCY 
1341,FRAGRANCY
1341,GRAPHICO
1341,HABA
1341,Storia
1341,storia
1341,Cogit
1341,Sun Smile 
1341,Sun Smile
1341,Asleeh
1341,MARNA
1341,MARNA 
23,ELIZABETH ARDEN
23,Creative Nail Design
1341,Avance 
1148,Punky Colour 
1356,GUESS
420,OASIS SERUM
886,OLE HENRIKSEN 
886,FENTY BEAUTY 
23,Revlon Colorstay
328,Parfums Chrisitian Dior
96,Joico Blonde Life
1357,StriVectin
1341,Tofu-Moritaya 
1341,Tofu no Moritaya
1341,Storia 
1341,NatureLab
1250,INTERNATIONAL LACQUER
1341,NatureLab 
1341,LEVANTE 
1341,Cuore 
1250,NANJING CHANGJIANG PETROLEUM & CHEMICAL
1250,"VANDERBILT MINERALS,LLC"
1034,Neostrata
1341,Cuore
86,Aussie
96,Joico Hydra Splash
96,Joico Lumishine
420,OASIS
67,Baxter of California
1163,I'M MEME 
1058,RMS Beauty
1377,DND
1377,d
886,Marc Jacobs Beauty
1206,Acqua di Parma 
67,SHU UEMURA ART OF HAIR
67,L'OREAL PROFESSIONNEL
67,L'OREAL PARIS
1257,Beautyblender
1379,Amphotensid B 5
1379,Lumorol K 5019
1379,Lumorol K 5303
1379,Oxetal VD 92
1379,Setacin 103 SB
1379,Zetesap C 11
1379,Zetesol LA 370
1379,Zetesol LES 2/K
224,Awake
301,LIFTING VEGETAL
1388,Careline
1250,Sensient Cosmetic Technologies
1218,Zoeva
1250,"LUXON KOREA FINE CHEMICAL OC.,LTD."
886,KVD VEGAN BEAUTY
1391,Blizzard
86,Bevel
1076,sulwhasoo 
86,HAIR FOOD
1259,YANBAL
